disease,sample,cell_group,gene,evidence_tier,n_nuclei,mean_log2_cp10k_plus1,median_log2_cp10k_plus1,percent_expressing
CIAP,S33,T_NK,DCTN1,Inflammatory_polyneuropathy,33,0.081051312486161,0,3.0303030303030303
CIAP,S33,Adipo,ME1,Inflammatory_polyneuropathy,197,2.0298695441268566,2.197892920950093,78.68020304568529
CIAP,S33,BNB_EC,ME1,Inflammatory_polyneuropathy,92,0,0,0
CIAP,S33,B_cell,ME1,Inflammatory_polyneuropathy,4,0,0,0
CIAP,S33,Endoneurial_stroma,ME1,Inflammatory_polyneuropathy,812,0.5185279684748085,0,19.458128078817737
CIAP,S33,Epineurial_stroma,ME1,Inflammatory_polyneuropathy,1005,0.4563975816718691,0,18.606965174129357
CIAP,S33,Macrophage,ME1,Inflammatory_polyneuropathy,457,1.7566920580024463,0,44.201312910284464
CIAP,S33,Mast,ME1,Inflammatory_polyneuropathy,77,0.0298528248223832,0,1.2987012987012987
CIAP,S33,Myelinating_SC,ME1,Inflammatory_polyneuropathy,197,0.7673766913759552,0,27.411167512690355
CIAP,S33,Nonmyelinating_SC,ME1,Inflammatory_polyneuropathy,786,0.0094976994803232,0,0.5089058524173028
CIAP,S33,Other_EC,ME1,Inflammatory_polyneuropathy,439,0.0124854520750877,0,0.4555808656036446
CIAP,S33,Pericyte_VSMC,ME1,Inflammatory_polyneuropathy,515,0.1262849956733791,0,5.631067961165048
CIAP,S33,Perineurium,ME1,Inflammatory_polyneuropathy,3064,0.3465471340629095,0,13.609660574412532
CIAP,S33,Repair_damage_SC,ME1,Inflammatory_polyneuropathy,52,0.1066034030373786,0,5.769230769230769
CIAP,S33,T_NK,ME1,Inflammatory_polyneuropathy,33,0,0,0
CIAP,S34,Adipo,CDH4,CIDP,14,0,0,0
CIAP,S34,BNB_EC,CDH4,CIDP,27,0,0,0
CIAP,S34,B_cell,CDH4,CIDP,2,0,0,0
CIAP,S34,Endoneurial_stroma,CDH4,CIDP,109,0.0882567634775336,0,3.669724770642202
CIAP,S34,Epineurial_stroma,CDH4,CIDP,1450,0.0338150702113652,0,1.5862068965517242
CIAP,S34,Macrophage,CDH4,CIDP,266,0.0097909020847684,0,0.3759398496240601
CIAP,S34,Mast,CDH4,CIDP,19,0.2499944985694586,0,5.263157894736842
CIAP,S34,Myelinating_SC,CDH4,CIDP,31,0.1513961342159644,0,6.451612903225806
CIAP,S34,Nonmyelinating_SC,CDH4,CIDP,109,0.1749131882581864,0,5.504587155963304
CIAP,S34,Other_EC,CDH4,CIDP,1168,0.00194240989977,0,0.1712328767123287
CIAP,S34,Pericyte_VSMC,CDH4,CIDP,3054,0.0019173742794852,0,0.1309757694826457
CIAP,S34,Perineurium,CDH4,CIDP,458,0.0211263716356508,0,1.0917030567685588
CIAP,S34,Repair_damage_SC,CDH4,CIDP,4,1.7044160818253191,1.685638528244351,50
CIAP,S34,T_NK,CDH4,CIDP,121,0,0,0
CIAP,S34,Adipo,DIRAS1,CIDP,14,0,0,0
CIAP,S34,BNB_EC,DIRAS1,CIDP,27,0,0,0
CIAP,S34,B_cell,DIRAS1,CIDP,2,0,0,0
CIAP,S34,Endoneurial_stroma,DIRAS1,CIDP,109,0,0,0
CIAP,S34,Epineurial_stroma,DIRAS1,CIDP,1450,0.0019535605447685,0,0.1379310344827586
CIAP,S34,Macrophage,DIRAS1,CIDP,266,0,0,0
CIAP,S34,Mast,DIRAS1,CIDP,19,0,0,0
CIAP,S34,Myelinating_SC,DIRAS1,CIDP,31,0,0,0
CIAP,S34,Nonmyelinating_SC,DIRAS1,CIDP,109,0,0,0
CIAP,S34,Other_EC,DIRAS1,CIDP,1168,0,0,0
CIAP,S34,Pericyte_VSMC,DIRAS1,CIDP,3054,0.0013257035946029,0,0.0982318271119842
CIAP,S34,Perineurium,DIRAS1,CIDP,458,0,0,0
CIAP,S34,Repair_damage_SC,DIRAS1,CIDP,4,0,0,0
CIAP,S34,T_NK,DIRAS1,CIDP,121,0,0,0
CIAP,S34,Adipo,GNG7,CIDP,14,0,0,0
CIAP,S34,BNB_EC,GNG7,CIDP,27,0.2845381584434043,0,11.11111111111111
CIAP,S34,B_cell,GNG7,CIDP,2,0,0,0
CIAP,S34,Endoneurial_stroma,GNG7,CIDP,109,0,0,0
CIAP,S34,Epineurial_stroma,GNG7,CIDP,1450,0.0056326466291428,0,0.4137931034482758
CIAP,S34,Macrophage,GNG7,CIDP,266,0.1825391650566808,0,7.894736842105263
CIAP,S34,Mast,GNG7,CIDP,19,0.1621639860254977,0,5.263157894736842
CIAP,S34,Myelinating_SC,GNG7,CIDP,31,0,0,0
CIAP,S34,Nonmyelinating_SC,GNG7,CIDP,109,0.1038327053435103,0,3.669724770642202
CIAP,S34,Other_EC,GNG7,CIDP,1168,0.1512072623156081,0,8.133561643835616
CIAP,S34,Pericyte_VSMC,GNG7,CIDP,3054,0.032707452950576,0,1.9646365422396856
CIAP,S34,Perineurium,GNG7,CIDP,458,0.0918336150413566,0,3.711790393013101
CIAP,S34,Repair_damage_SC,GNG7,CIDP,4,0,0,0
CIAP,S34,T_NK,GNG7,CIDP,121,0.0531323627577749,0,1.6528925619834711
CIAP,S34,Adipo,SLC39A3,CIDP,14,0,0,0
CIAP,S34,BNB_EC,SLC39A3,CIDP,27,0,0,0
CIAP,S34,B_cell,SLC39A3,CIDP,2,0,0,0
CIAP,S34,Endoneurial_stroma,SLC39A3,CIDP,109,0,0,0
CIAP,S34,Epineurial_stroma,SLC39A3,CIDP,1450,0.0004062952294592,0,0.0689655172413793
CIAP,S34,Macrophage,SLC39A3,CIDP,266,0,0,0
CIAP,S34,Mast,SLC39A3,CIDP,19,0,0,0
CIAP,S34,Myelinating_SC,SLC39A3,CIDP,31,0,0,0
CIAP,S34,Nonmyelinating_SC,SLC39A3,CIDP,109,0,0,0
CIAP,S34,Other_EC,SLC39A3,CIDP,1168,0.0345509105438225,0,2.3972602739726026
CIAP,S34,Pericyte_VSMC,SLC39A3,CIDP,3054,0.0127926787479291,0,0.7858546168958742
CIAP,S34,Perineurium,SLC39A3,CIDP,458,0.0081134604851099,0,0.4366812227074235
CIAP,S34,Repair_damage_SC,SLC39A3,CIDP,4,0,0,0
CIAP,S34,T_NK,SLC39A3,CIDP,121,0.0110156026684243,0,0.8264462809917356
CIAP,S34,Adipo,DGKQ,Inflammatory_polyneuropathy,14,0,0,0
CIAP,S34,BNB_EC,DGKQ,Inflammatory_polyneuropathy,27,0,0,0
CIAP,S34,B_cell,DGKQ,Inflammatory_polyneuropathy,2,0,0,0
CIAP,S34,Endoneurial_stroma,DGKQ,Inflammatory_polyneuropathy,109,0,0,0
CIAP,S34,Epineurial_stroma,DGKQ,Inflammatory_polyneuropathy,1450,0.0239810702585623,0,1.5862068965517242
CIAP,S34,Macrophage,DGKQ,Inflammatory_polyneuropathy,266,0.0469924998650903,0,1.8796992481203008
CIAP,S34,Mast,DGKQ,Inflammatory_polyneuropathy,19,0,0,0
CIAP,S34,Myelinating_SC,DGKQ,Inflammatory_polyneuropathy,31,0,0,0
CIAP,S34,Nonmyelinating_SC,DGKQ,Inflammatory_polyneuropathy,109,0,0,0
CIAP,S34,Other_EC,DGKQ,Inflammatory_polyneuropathy,1168,0.0544171099789468,0,4.10958904109589
CIAP,S34,Pericyte_VSMC,DGKQ,Inflammatory_polyneuropathy,3054,0.0234556262042665,0,1.5717092337917484
CIAP,S34,Perineurium,DGKQ,Inflammatory_polyneuropathy,458,0.014079315117942,0,0.8733624454148471
CIAP,S34,Repair_damage_SC,DGKQ,Inflammatory_polyneuropathy,4,0,0,0
CIAP,S34,T_NK,DGKQ,Inflammatory_polyneuropathy,121,0.1021142871546438,0,3.3057851239669422
CIAP,S34,Adipo,GLDC,Inflammatory_polyneuropathy,14,0,0,0
CIAP,S34,BNB_EC,GLDC,Inflammatory_polyneuropathy,27,0,0,0
CIAP,S34,B_cell,GLDC,Inflammatory_polyneuropathy,2,0,0,0
CIAP,S34,Endoneurial_stroma,GLDC,Inflammatory_polyneuropathy,109,0.0109510659828237,0,0.9174311926605504
CIAP,S34,Epineurial_stroma,GLDC,Inflammatory_polyneuropathy,1450,0.0039524548234904,0,0.3448275862068966
CIAP,S34,Macrophage,GLDC,Inflammatory_polyneuropathy,266,0,0,0
CIAP,S34,Mast,GLDC,Inflammatory_polyneuropathy,19,0,0,0
CIAP,S34,Myelinating_SC,GLDC,Inflammatory_polyneuropathy,31,2.357346846421484,2.819792025295827,67.74193548387096
CIAP,S34,Nonmyelinating_SC,GLDC,Inflammatory_polyneuropathy,109,0,0,0
CIAP,S34,Other_EC,GLDC,Inflammatory_polyneuropathy,1168,0.0207709390074063,0,1.1130136986301369
CIAP,S34,Pericyte_VSMC,GLDC,Inflammatory_polyneuropathy,3054,0.0029315162378011,0,0.1309757694826457
CIAP,S34,Perineurium,GLDC,Inflammatory_polyneuropathy,458,0.0136000459828214,0,0.4366812227074235
CIAP,S34,Repair_damage_SC,GLDC,Inflammatory_polyneuropathy,4,0,0,0
CIAP,S34,T_NK,GLDC,Inflammatory_polyneuropathy,121,0,0,0
CIAP,S34,Adipo,IDUA,Inflammatory_polyneuropathy,14,0.1459306422009875,0,7.142857142857142
CIAP,S34,BNB_EC,IDUA,Inflammatory_polyneuropathy,27,0,0,0
CIAP,S34,B_cell,IDUA,Inflammatory_polyneuropathy,2,0,0,0
CIAP,S34,Endoneurial_stroma,IDUA,Inflammatory_polyneuropathy,109,0.0284049213561114,0,1.834862385321101
CIAP,S34,Epineurial_stroma,IDUA,Inflammatory_polyneuropathy,1450,0.0623616608987464,0,3.1724137931034484
CIAP,S34,Macrophage,IDUA,Inflammatory_polyneuropathy,266,0,0,0
CIAP,S34,Mast,IDUA,Inflammatory_polyneuropathy,19,0,0,0
CIAP,S34,Myelinating_SC,IDUA,Inflammatory_polyneuropathy,31,0,0,0
CIAP,S34,Nonmyelinating_SC,IDUA,Inflammatory_polyneuropathy,109,0.0438778081268387,0,0.9174311926605504
CIAP,S34,Other_EC,IDUA,Inflammatory_polyneuropathy,1168,0.0412435535619896,0,3.0821917808219177
CIAP,S34,Pericyte_VSMC,IDUA,Inflammatory_polyneuropathy,3054,0.0267021148392964,0,1.8664047151277012
CIAP,S34,Perineurium,IDUA,Inflammatory_polyneuropathy,458,0.0219873792290073,0,1.0917030567685588
CIAP,S34,Repair_damage_SC,IDUA,Inflammatory_polyneuropathy,4,0,0,0
CIAP,S34,T_NK,IDUA,Inflammatory_polyneuropathy,121,0,0,0
CIAP,S34,Adipo,SLAMF9,Inflammatory_polyneuropathy,14,0,0,0
CIAP,S34,BNB_EC,SLAMF9,Inflammatory_polyneuropathy,27,0,0,0
CIAP,S34,B_cell,SLAMF9,Inflammatory_polyneuropathy,2,0,0,0
CIAP,S34,Endoneurial_stroma,SLAMF9,Inflammatory_polyneuropathy,109,0,0,0
CIAP,S34,Epineurial_stroma,SLAMF9,Inflammatory_polyneuropathy,1450,0,0,0
CIAP,S34,Macrophage,SLAMF9,Inflammatory_polyneuropathy,266,0,0,0
CIAP,S34,Mast,SLAMF9,Inflammatory_polyneuropathy,19,0,0,0
CIAP,S34,Myelinating_SC,SLAMF9,Inflammatory_polyneuropathy,31,0,0,0
CIAP,S34,Nonmyelinating_SC,SLAMF9,Inflammatory_polyneuropathy,109,0,0,0
CIAP,S34,Other_EC,SLAMF9,Inflammatory_polyneuropathy,1168,0,0,0
CIAP,S34,Pericyte_VSMC,SLAMF9,Inflammatory_polyneuropathy,3054,0,0,0
CIAP,S34,Perineurium,SLAMF9,Inflammatory_polyneuropathy,458,0,0,0
CIAP,S34,Repair_damage_SC,SLAMF9,Inflammatory_polyneuropathy,4,0,0,0
CIAP,S34,T_NK,SLAMF9,Inflammatory_polyneuropathy,121,0,0,0
CIAP,S34,Adipo,TMEM175,Inflammatory_polyneuropathy,14,0.1459306422009875,0,7.142857142857142
CIAP,S34,BNB_EC,TMEM175,Inflammatory_polyneuropathy,27,0.1702497902739584,0,7.4074074074074066
CIAP,S34,B_cell,TMEM175,Inflammatory_polyneuropathy,2,0,0,0
CIAP,S34,Endoneurial_stroma,TMEM175,Inflammatory_polyneuropathy,109,0.1900327994308147,0,9.174311926605505
CIAP,S34,Epineurial_stroma,TMEM175,Inflammatory_polyneuropathy,1450,0.1156813262590563,0,6.758620689655172
CIAP,S34,Macrophage,TMEM175,Inflammatory_polyneuropathy,266,0.1009001351394535,0,4.135338345864661
CIAP,S34,Mast,TMEM175,Inflammatory_polyneuropathy,19,0.2055549893630609,0,5.263157894736842
CIAP,S34,Myelinating_SC,TMEM175,Inflammatory_polyneuropathy,31,0.0345660274888601,0,3.225806451612903
CIAP,S34,Nonmyelinating_SC,TMEM175,Inflammatory_polyneuropathy,109,0.078340160927148,0,3.669724770642202
CIAP,S34,Other_EC,TMEM175,Inflammatory_polyneuropathy,1168,0.0822027443749433,0,5.222602739726027
CIAP,S34,Pericyte_VSMC,TMEM175,Inflammatory_polyneuropathy,3054,0.0936638002766133,0,5.631958087753765
CIAP,S34,Perineurium,TMEM175,Inflammatory_polyneuropathy,458,0.116802226814363,0,5.240174672489083
CIAP,S34,Repair_damage_SC,TMEM175,Inflammatory_polyneuropathy,4,0,0,0
CIAP,S34,T_NK,TMEM175,Inflammatory_polyneuropathy,121,0.1404055070211597,0,5.785123966942149
CIAP,S34,Adipo,DCTN1,Inflammatory_polyneuropathy,14,0,0,0
CIAP,S34,BNB_EC,DCTN1,Inflammatory_polyneuropathy,27,0.0625124045623362,0,3.7037037037037033
CIAP,S34,B_cell,DCTN1,Inflammatory_polyneuropathy,2,0,0,0
CIAP,S34,Endoneurial_stroma,DCTN1,Inflammatory_polyneuropathy,109,0.0124583898596054,0,0.9174311926605504
CIAP,S34,Epineurial_stroma,DCTN1,Inflammatory_polyneuropathy,1450,0.116964200529895,0,7.379310344827586
CIAP,S34,Macrophage,DCTN1,Inflammatory_polyneuropathy,266,0.0029662646578318,0,0.3759398496240601
CIAP,S34,Mast,DCTN1,Inflammatory_polyneuropathy,19,0,0,0
CIAP,S34,Myelinating_SC,DCTN1,Inflammatory_polyneuropathy,31,0.3066459955374668,0,12.903225806451612
CIAP,S34,Nonmyelinating_SC,DCTN1,Inflammatory_polyneuropathy,109,0.1073041451559589,0,5.504587155963304
CIAP,S34,Other_EC,DCTN1,Inflammatory_polyneuropathy,1168,0.2167635630000955,0,14.897260273972604
CIAP,S34,Pericyte_VSMC,DCTN1,Inflammatory_polyneuropathy,3054,0.1085803143728354,0,6.941715782580222
CIAP,S34,Perineurium,DCTN1,Inflammatory_polyneuropathy,458,0.0889698443521029,0,4.585152838427948
CIAP,S34,Repair_damage_SC,DCTN1,Inflammatory_polyneuropathy,4,0.4492789343881915,0,25
CIAP,S34,T_NK,DCTN1,Inflammatory_polyneuropathy,121,0.0211565343183445,0,1.6528925619834711
CIAP,S34,Adipo,ME1,Inflammatory_polyneuropathy,14,1.4085559417689617,0,42.85714285714285
CIAP,S34,BNB_EC,ME1,Inflammatory_polyneuropathy,27,0,0,0
CIAP,S34,B_cell,ME1,Inflammatory_polyneuropathy,2,0,0,0
CIAP,S34,Endoneurial_stroma,ME1,Inflammatory_polyneuropathy,109,0.7616555165100595,0,32.11009174311927
CIAP,S34,Epineurial_stroma,ME1,Inflammatory_polyneuropathy,1450,0.9753931661049912,0,38.62068965517241
CIAP,S34,Macrophage,ME1,Inflammatory_polyneuropathy,266,1.931743336223848,0,43.609022556390975
CIAP,S34,Mast,ME1,Inflammatory_polyneuropathy,19,0.1394445096396926,0,5.263157894736842
CIAP,S34,Myelinating_SC,ME1,Inflammatory_polyneuropathy,31,0.8507675855640265,0,35.483870967741936
CIAP,S34,Nonmyelinating_SC,ME1,Inflammatory_polyneuropathy,109,0.0561541585460747,0,2.752293577981652
CIAP,S34,Other_EC,ME1,Inflammatory_polyneuropathy,1168,0,0,0
CIAP,S34,Pericyte_VSMC,ME1,Inflammatory_polyneuropathy,3054,0.4181543577826666,0,22.29862475442043
CIAP,S34,Perineurium,ME1,Inflammatory_polyneuropathy,458,0.4063345913113748,0,18.12227074235808
CIAP,S34,Repair_damage_SC,ME1,Inflammatory_polyneuropathy,4,0,0,0
CIAP,S34,T_NK,ME1,Inflammatory_polyneuropathy,121,0.0177067078055186,0,0.8264462809917356
CIDP,S35,Adipo,CDH4,CIDP,47,0.0197389727570652,0,2.127659574468085
CIDP,S35,BNB_EC,CDH4,CIDP,82,0,0,0
CIDP,S35,B_cell,CDH4,CIDP,3,0,0,0
CIDP,S35,Endoneurial_stroma,CDH4,CIDP,988,0.1692852501687854,0,8.60323886639676
CIDP,S35,Epineurial_stroma,CDH4,CIDP,697,0.1256405778300941,0,6.456241032998565
CIDP,S35,Granulocyte,CDH4,CIDP,1,0,0,0
CIDP,S35,Macrophage,CDH4,CIDP,1047,0.0037630408592697,0,0.0955109837631327
CIDP,S35,Mast,CDH4,CIDP,32,0,0,0
CIDP,S35,Myelinating_SC,CDH4,CIDP,169,0.6368596041964582,0,24.85207100591716
CIDP,S35,Nonmyelinating_SC,CDH4,CIDP,784,0.6008894959751154,0,21.1734693877551
CIDP,S35,Other_EC,CDH4,CIDP,463,0.0038402083107683,0,0.2159827213822894
CIDP,S35,Pericyte_VSMC,CDH4,CIDP,678,0,0,0
CIDP,S35,Perineurium,CDH4,CIDP,1967,0.033161059966598,0,1.9318759532282663
CIDP,S35,Repair_damage_SC,CDH4,CIDP,59,0.2437588361952318,0,11.864406779661016
CIDP,S35,T_NK,CDH4,CIDP,164,0,0,0
CIDP,S35,Adipo,DIRAS1,CIDP,47,0,0,0
CIDP,S35,BNB_EC,DIRAS1,CIDP,82,0,0,0
CIDP,S35,B_cell,DIRAS1,CIDP,3,0,0,0
CIDP,S35,Endoneurial_stroma,DIRAS1,CIDP,988,0,0,0
CIDP,S35,Epineurial_stroma,DIRAS1,CIDP,697,0.0032373807505204,0,0.2869440459110474
CIDP,S35,Granulocyte,DIRAS1,CIDP,1,0,0,0
CIDP,S35,Macrophage,DIRAS1,CIDP,1047,0.0014493532449525,0,0.0955109837631327
CIDP,S35,Mast,DIRAS1,CIDP,32,0,0,0
CIDP,S35,Myelinating_SC,DIRAS1,CIDP,169,0,0,0
CIDP,S35,Nonmyelinating_SC,DIRAS1,CIDP,784,0.0048645361250188,0,0.2551020408163265
CIDP,S35,Other_EC,DIRAS1,CIDP,463,0,0,0
CIDP,S35,Pericyte_VSMC,DIRAS1,CIDP,678,0,0,0
CIDP,S35,Perineurium,DIRAS1,CIDP,1967,0.0028689249786153,0,0.2033553634977122
CIDP,S35,Repair_damage_SC,DIRAS1,CIDP,59,0.0451789123776728,0,3.389830508474576
CIDP,S35,T_NK,DIRAS1,CIDP,164,0,0,0
CIDP,S35,Adipo,GNG7,CIDP,47,0.1483392452947258,0,10.638297872340424
CIDP,S35,BNB_EC,GNG7,CIDP,82,0.3067118320130622,0,14.634146341463412
CIDP,S35,B_cell,GNG7,CIDP,3,1.394192232987262,0,33.33333333333333
CIDP,S35,Endoneurial_stroma,GNG7,CIDP,988,0.0190767093555899,0,1.417004048582996
CIDP,S35,Epineurial_stroma,GNG7,CIDP,697,0.0458238258300407,0,3.1563845050215207
CIDP,S35,Granulocyte,GNG7,CIDP,1,0,0,0
CIDP,S35,Macrophage,GNG7,CIDP,1047,0.5862900811167763,0,25.31041069723018
CIDP,S35,Mast,GNG7,CIDP,32,0.1661755948685762,0,6.25
CIDP,S35,Myelinating_SC,GNG7,CIDP,169,0,0,0
CIDP,S35,Nonmyelinating_SC,GNG7,CIDP,784,0.1383833261311559,0,5.612244897959184
CIDP,S35,Other_EC,GNG7,CIDP,463,0.1589539561866807,0,7.127429805615551
CIDP,S35,Pericyte_VSMC,GNG7,CIDP,678,0.097922985695683,0,4.129793510324483
CIDP,S35,Perineurium,GNG7,CIDP,1967,0.0431038508111331,0,2.694458566344688
CIDP,S35,Repair_damage_SC,GNG7,CIDP,59,0.3332534858684339,0,16.94915254237288
CIDP,S35,T_NK,GNG7,CIDP,164,0.0471109564479028,0,1.829268292682927
CIDP,S35,Adipo,SLC39A3,CIDP,47,0.0149407015377124,0,2.127659574468085
CIDP,S35,BNB_EC,SLC39A3,CIDP,82,0.059555944987006,0,3.658536585365853
CIDP,S35,B_cell,SLC39A3,CIDP,3,0,0,0
CIDP,S35,Endoneurial_stroma,SLC39A3,CIDP,988,0.0137754409783028,0,0.8097165991902834
CIDP,S35,Epineurial_stroma,SLC39A3,CIDP,697,0.0090744895006657,0,0.5738880918220948
CIDP,S35,Granulocyte,SLC39A3,CIDP,1,0,0,0
CIDP,S35,Macrophage,SLC39A3,CIDP,1047,0.0015690449684262,0,0.0955109837631327
CIDP,S35,Mast,SLC39A3,CIDP,32,0,0,0
CIDP,S35,Myelinating_SC,SLC39A3,CIDP,169,0.0840229586192135,0,5.325443786982249
CIDP,S35,Nonmyelinating_SC,SLC39A3,CIDP,784,0.0201495718795883,0,1.020408163265306
CIDP,S35,Other_EC,SLC39A3,CIDP,463,0.0245941476261291,0,1.2958963282937366
CIDP,S35,Pericyte_VSMC,SLC39A3,CIDP,678,0.0163186312927704,0,0.7374631268436578
CIDP,S35,Perineurium,SLC39A3,CIDP,1967,0.0270827420022404,0,1.677681748856126
CIDP,S35,Repair_damage_SC,SLC39A3,CIDP,59,0.0115639809038661,0,1.694915254237288
CIDP,S35,T_NK,SLC39A3,CIDP,164,0,0,0
CIDP,S35,Adipo,DGKQ,Inflammatory_polyneuropathy,47,0,0,0
CIDP,S35,BNB_EC,DGKQ,Inflammatory_polyneuropathy,82,0,0,0
CIDP,S35,B_cell,DGKQ,Inflammatory_polyneuropathy,3,0,0,0
CIDP,S35,Endoneurial_stroma,DGKQ,Inflammatory_polyneuropathy,988,0.0659432953341567,0,3.947368421052632
CIDP,S35,Epineurial_stroma,DGKQ,Inflammatory_polyneuropathy,697,0.0436923765846809,0,2.72596843615495
CIDP,S35,Granulocyte,DGKQ,Inflammatory_polyneuropathy,1,0,0,0
CIDP,S35,Macrophage,DGKQ,Inflammatory_polyneuropathy,1047,0.0537189811290023,0,2.6743075453677174
CIDP,S35,Mast,DGKQ,Inflammatory_polyneuropathy,32,0.0835636967189734,0,3.125
CIDP,S35,Myelinating_SC,DGKQ,Inflammatory_polyneuropathy,169,0.010323744689386,0,0.591715976331361
CIDP,S35,Nonmyelinating_SC,DGKQ,Inflammatory_polyneuropathy,784,0.0237068876673455,0,1.2755102040816326
CIDP,S35,Other_EC,DGKQ,Inflammatory_polyneuropathy,463,0.0252211305977253,0,1.2958963282937366
CIDP,S35,Pericyte_VSMC,DGKQ,Inflammatory_polyneuropathy,678,0.0213126126886125,0,0.8849557522123894
CIDP,S35,Perineurium,DGKQ,Inflammatory_polyneuropathy,1967,0.039667956492222,0,2.440264361972547
CIDP,S35,Repair_damage_SC,DGKQ,Inflammatory_polyneuropathy,59,0,0,0
CIDP,S35,T_NK,DGKQ,Inflammatory_polyneuropathy,164,0.0694184676928357,0,3.048780487804878
CIDP,S35,Adipo,GLDC,Inflammatory_polyneuropathy,47,0.0812768383821585,0,2.127659574468085
CIDP,S35,BNB_EC,GLDC,Inflammatory_polyneuropathy,82,0,0,0
CIDP,S35,B_cell,GLDC,Inflammatory_polyneuropathy,3,0,0,0
CIDP,S35,Endoneurial_stroma,GLDC,Inflammatory_polyneuropathy,988,0.0105913607165007,0,0.708502024291498
CIDP,S35,Epineurial_stroma,GLDC,Inflammatory_polyneuropathy,697,0.0053024804117429,0,0.2869440459110474
CIDP,S35,Granulocyte,GLDC,Inflammatory_polyneuropathy,1,0,0,0
CIDP,S35,Macrophage,GLDC,Inflammatory_polyneuropathy,1047,0.0196091758474252,0,0.9551098376313276
CIDP,S35,Mast,GLDC,Inflammatory_polyneuropathy,32,0,0,0
CIDP,S35,Myelinating_SC,GLDC,Inflammatory_polyneuropathy,169,1.173658242606466,0,45.5621301775148
CIDP,S35,Nonmyelinating_SC,GLDC,Inflammatory_polyneuropathy,784,0.0660365739590406,0,2.6785714285714284
CIDP,S35,Other_EC,GLDC,Inflammatory_polyneuropathy,463,0.0299502046084766,0,1.2958963282937366
CIDP,S35,Pericyte_VSMC,GLDC,Inflammatory_polyneuropathy,678,0.0148084797159106,0,0.5899705014749262
CIDP,S35,Perineurium,GLDC,Inflammatory_polyneuropathy,1967,0.0160442613070598,0,0.9659379766141332
CIDP,S35,Repair_damage_SC,GLDC,Inflammatory_polyneuropathy,59,0.5648937032301098,0,27.11864406779661
CIDP,S35,T_NK,GLDC,Inflammatory_polyneuropathy,164,0.0128655207591708,0,0.6097560975609756
CIDP,S35,Adipo,IDUA,Inflammatory_polyneuropathy,47,0.0712785950994975,0,6.382978723404255
CIDP,S35,BNB_EC,IDUA,Inflammatory_polyneuropathy,82,0.0837863109081876,0,3.658536585365853
CIDP,S35,B_cell,IDUA,Inflammatory_polyneuropathy,3,0,0,0
CIDP,S35,Endoneurial_stroma,IDUA,Inflammatory_polyneuropathy,988,0.0853829761423595,0,4.959514170040486
CIDP,S35,Epineurial_stroma,IDUA,Inflammatory_polyneuropathy,697,0.0641563460448784,0,3.873744619799139
CIDP,S35,Granulocyte,IDUA,Inflammatory_polyneuropathy,1,0,0,0
CIDP,S35,Macrophage,IDUA,Inflammatory_polyneuropathy,1047,0.0664145498076033,0,3.5339063992359123
CIDP,S35,Mast,IDUA,Inflammatory_polyneuropathy,32,0,0,0
CIDP,S35,Myelinating_SC,IDUA,Inflammatory_polyneuropathy,169,0.012869622657031,0,1.183431952662722
CIDP,S35,Nonmyelinating_SC,IDUA,Inflammatory_polyneuropathy,784,0.0723180756762881,0,3.188775510204082
CIDP,S35,Other_EC,IDUA,Inflammatory_polyneuropathy,463,0.0296272180183135,0,1.511879049676026
CIDP,S35,Pericyte_VSMC,IDUA,Inflammatory_polyneuropathy,678,0,0,0
CIDP,S35,Perineurium,IDUA,Inflammatory_polyneuropathy,1967,0.0455993660866749,0,2.796136248093543
CIDP,S35,Repair_damage_SC,IDUA,Inflammatory_polyneuropathy,59,0.0907497710962041,0,5.084745762711865
CIDP,S35,T_NK,IDUA,Inflammatory_polyneuropathy,164,0.0515796157817212,0,1.829268292682927
CIDP,S35,Adipo,SLAMF9,Inflammatory_polyneuropathy,47,0,0,0
CIDP,S35,BNB_EC,SLAMF9,Inflammatory_polyneuropathy,82,0,0,0
CIDP,S35,B_cell,SLAMF9,Inflammatory_polyneuropathy,3,0,0,0
CIDP,S35,Endoneurial_stroma,SLAMF9,Inflammatory_polyneuropathy,988,0,0,0
CIDP,S35,Epineurial_stroma,SLAMF9,Inflammatory_polyneuropathy,697,0,0,0
CIDP,S35,Granulocyte,SLAMF9,Inflammatory_polyneuropathy,1,0,0,0
CIDP,S35,Macrophage,SLAMF9,Inflammatory_polyneuropathy,1047,0,0,0
CIDP,S35,Mast,SLAMF9,Inflammatory_polyneuropathy,32,0,0,0
CIDP,S35,Myelinating_SC,SLAMF9,Inflammatory_polyneuropathy,169,0,0,0
CIDP,S35,Nonmyelinating_SC,SLAMF9,Inflammatory_polyneuropathy,784,0,0,0
CIDP,S35,Other_EC,SLAMF9,Inflammatory_polyneuropathy,463,0,0,0
CIDP,S35,Pericyte_VSMC,SLAMF9,Inflammatory_polyneuropathy,678,0,0,0
CIDP,S35,Perineurium,SLAMF9,Inflammatory_polyneuropathy,1967,0,0,0
CIDP,S35,Repair_damage_SC,SLAMF9,Inflammatory_polyneuropathy,59,0,0,0
CIDP,S35,T_NK,SLAMF9,Inflammatory_polyneuropathy,164,0,0,0
CIDP,S35,Adipo,TMEM175,Inflammatory_polyneuropathy,47,0.1339512946926536,0,10.638297872340424
